sample_id	MAGs(HQ&MQ)	uMAGs	kMAGs	studys	country	oral_site
RDPYD18089258	35	2	33	4D_SZ	China	tongue
ERR2765011	3	0	3	ZellerG_2014	France	saliva
YS000144	5	0	5	Yunnan	China	saliva
RDPYD18300134	35	4	31	4D_SZ	China	saliva
YS000988	10	1	9	Yunnan	China	saliva
RDPYD18089371	24	3	21	4D_SZ	China	tongue
ERR2764983	4	0	4	ZellerG_2014	France	saliva
RSZYD18187062	19	4	15	4D_SZ	China	saliva
ERR2764935	2	0	2	ZellerG_2014	France	saliva
RSZYD18187137	15	2	13	4D_SZ	China	saliva
RSZYD18187302	27	5	22	4D_SZ	China	saliva
RSZYD18187892	5	0	5	4D_SZ	China	saliva
RDPYD18089283	35	8	27	4D_SZ	China	tongue
YS000654	9	1	8	Yunnan	China	saliva
RDPYD18189843	17	2	15	4D_SZ	China	saliva
YS000626	12	2	10	Yunnan	China	saliva
RDPYD18189902	23	5	18	4D_SZ	China	saliva
RSZYD18078439	11	1	10	4D_SZ	China	saliva
RDPYD18300175	23	0	23	4D_SZ	China	saliva
YS000026	12	2	10	Yunnan	China	saliva
SRR8114047	13	3	10	Heintz_2016	Luxembourg	saliva
ERR589727	24	5	19	ZhangX_2015	China	saliva
RSZYD18078066	8	1	7	4D_SZ	China	saliva
ERR589708	26	5	21	ZhangX_2015	China	saliva
RSZYD18187158	4	0	4	4D_SZ	China	saliva
RSZYD18078458	4	1	3	4D_SZ	China	saliva
RSZYD18078046	7	1	6	4D_SZ	China	saliva
YS000291	5	2	3	Yunnan	China	saliva
RSZYD18187325	10	2	8	4D_SZ	China	saliva
RDPYD18300279	9	0	9	4D_SZ	China	saliva
YS000121	5	0	5	Yunnan	China	saliva
RSZYD18078392	18	2	16	4D_SZ	China	saliva
RSZYD18187823	14	2	12	4D_SZ	China	saliva
RSZYD18187729	12	1	11	4D_SZ	China	saliva
RSZYD18187772	5	1	4	4D_SZ	China	saliva
YS001104	5	0	5	Yunnan	China	saliva
RDPYD18079671	21	1	20	4D_SZ	China	tongue
RSZYD18078252	17	2	15	4D_SZ	China	saliva
RDPYD18088850	20	2	18	4D_SZ	China	saliva
ERR2764835	1	0	1	ZellerG_2014	Germany	saliva
RSZYD18078560	24	2	22	4D_SZ	China	saliva
ERR2765010	3	0	3	ZellerG_2014	France	saliva
SRR6748166	2	1	1	GoltsmanDSA_2018	USA	saliva
RSZYD18078048	6	0	6	4D_SZ	China	saliva
RSZYD18187391	13	1	12	4D_SZ	China	saliva
YS000450	13	2	11	Yunnan	China	saliva
RSZYD18187333	17	0	17	4D_SZ	China	saliva
RSZYD18078547	3	1	2	4D_SZ	China	saliva
ERR2764949	7	2	5	ZellerG_2014	France	saliva
RSZYD18187836	4	0	4	4D_SZ	China	saliva
RDPYD18093595	9	1	8	4D_SZ	China	saliva
YS000273	15	2	13	Yunnan	China	saliva
ERR589659	37	5	32	ZhangX_2015	China	dental
RSZYD18187230	8	1	7	4D_SZ	China	saliva
RDPYD18300155	24	4	20	4D_SZ	China	saliva
YS000722	7	1	6	Yunnan	China	saliva
RDPYD18189897	8	1	7	4D_SZ	China	saliva
ERR589439	14	2	12	ZhangX_2015	China	saliva
YS000405	17	1	16	Yunnan	China	saliva
RSZYD18187547	25	2	23	4D_SZ	China	saliva
YS000304	9	0	9	Yunnan	China	saliva
RSZYD18078496	17	2	15	4D_SZ	China	saliva
YS000295	14	2	12	Yunnan	China	saliva
RSZYD18187097	6	1	5	4D_SZ	China	saliva
RDPYD18300300	21	4	17	4D_SZ	China	saliva
RSZYD18187030	13	2	11	4D_SZ	China	saliva
YS000475	17	2	15	Yunnan	China	saliva
RSZYD18187483	10	1	9	4D_SZ	China	saliva
RDPYD18089249	18	2	16	4D_SZ	China	tongue
RSZYD18187876	15	4	11	4D_SZ	China	saliva
RSZYD18187100	3	0	3	4D_SZ	China	saliva
RSZYD18078724	7	0	7	4D_SZ	China	saliva
YS000596	6	1	5	Yunnan	China	saliva
RSZYD18187202	12	3	9	4D_SZ	China	saliva
RDPYD18300150	7	0	7	4D_SZ	China	saliva
RSZYD18187903	20	2	18	4D_SZ	China	saliva
RDPYD18088963	15	4	11	4D_SZ	China	saliva
ERR2765001	12	0	12	ZellerG_2014	France	saliva
RDPYD18088807	23	4	19	4D_SZ	China	saliva
RSZYD18187936	16	2	14	4D_SZ	China	saliva
YS001074	6	0	6	Yunnan	China	saliva
RDPYD18189882	15	1	14	4D_SZ	China	saliva
RSZYD18078648	17	1	16	4D_SZ	China	saliva
RDPYD18189815	24	3	21	4D_SZ	China	saliva
RDPYD18300092	7	1	6	4D_SZ	China	saliva
RDPYD18300119	6	0	6	4D_SZ	China	saliva
RSZYD18187766	15	3	12	4D_SZ	China	saliva
SRS475595	4	0	4	IlanaB_2019	Fiji	saliva
SRR6748087	2	0	2	GoltsmanDSA_2018	USA	saliva
YS001068	10	1	9	Yunnan	China	saliva
RSZYD18187285	5	1	4	4D_SZ	China	saliva
RDPYD18088886	14	1	13	4D_SZ	China	tongue
RSZYD18078597	27	4	23	4D_SZ	China	saliva
RSZYD18187697	7	1	6	4D_SZ	China	saliva
RSZYD18187927	23	4	19	4D_SZ	China	saliva
RSZYD18187631	27	2	25	4D_SZ	China	saliva
RDPYD18088994	28	4	24	4D_SZ	China	tongue
RSZYD18078391	21	4	17	4D_SZ	China	saliva
YS000023	1	0	1	Yunnan	China	saliva
SRR8114015	2	1	1	Heintz_2016	Luxembourg	saliva
RSZYD18078477	15	2	13	4D_SZ	China	saliva
RDPYD18088938	33	4	29	4D_SZ	China	tongue
RDPYD18089235	25	2	23	4D_SZ	China	tongue
RDPYD18089290	35	6	29	4D_SZ	China	tongue
ERR589431	7	3	4	ZhangX_2015	China	saliva
RSZYD18187657	3	0	3	4D_SZ	China	saliva
YS001094	17	4	13	Yunnan	China	saliva
RSZYD18187871	6	1	5	4D_SZ	China	saliva
RSZYD18078155	15	1	14	4D_SZ	China	saliva
RSZYD18078476	12	2	10	4D_SZ	China	saliva
RDPYD18300088	15	3	12	4D_SZ	China	saliva
YS000934	15	2	13	Yunnan	China	saliva
YS000555	6	1	5	Yunnan	China	saliva
RSZYD18078807	21	3	18	4D_SZ	China	saliva
SRR6748022	6	1	5	GoltsmanDSA_2018	USA	saliva
RSZYD18187163	3	1	2	4D_SZ	China	saliva
ERR589401	6	1	5	ZhangX_2015	China	saliva
RSZYD18078755	19	4	15	4D_SZ	China	saliva
RSZYD18078798	14	4	10	4D_SZ	China	saliva
ERR589459	2	1	1	ZhangX_2015	China	saliva
RDPYD18300046	6	1	5	4D_SZ	China	saliva
ERR589618	33	7	26	ZhangX_2015	China	dental
RSZYD18078714	2	0	2	4D_SZ	China	saliva
RDPYD18093612	23	2	21	4D_SZ	China	tongue
YS001051	3	0	3	Yunnan	China	saliva
RDPYD18300004	14	2	12	4D_SZ	China	saliva
ERR2764803	3	0	3	ZellerG_2014	Germany	saliva
ERR2764987	2	0	2	ZellerG_2014	France	saliva
SRR8114082	7	2	5	Heintz_2016	Luxembourg	saliva
RSZYD18078428	10	2	8	4D_SZ	China	saliva
ERR2764895	4	1	3	ZellerG_2014	France	saliva
YS000020	13	2	11	Yunnan	China	saliva
YS000202	9	1	8	Yunnan	China	saliva
RDPYD18075173	5	0	5	4D_SZ	China	saliva
RDPYD18189898	27	2	25	4D_SZ	China	saliva
YS000123	9	0	9	Yunnan	China	saliva
RDPYD18089039	24	1	23	4D_SZ	China	tongue
RSZYD18187216	36	3	33	4D_SZ	China	saliva
RSZYD18187044	3	0	3	4D_SZ	China	saliva
RDPYD18089358	22	4	18	4D_SZ	China	tongue
RSZYD18187850	11	1	10	4D_SZ	China	saliva
RDPYD18300195	3	1	2	4D_SZ	China	saliva
RSZYD18187454	12	3	9	4D_SZ	China	saliva
YS001052	8	1	7	Yunnan	China	saliva
ERR2764868	8	0	8	ZellerG_2014	France	saliva
ERR589686	24	3	21	ZhangX_2015	China	saliva
RDPYD18089276	31	4	27	4D_SZ	China	tongue
RSZYD18187920	27	5	22	4D_SZ	China	saliva
RDPYD18300159	25	3	22	4D_SZ	China	saliva
RSZYD18187016	16	1	15	4D_SZ	China	saliva
ERR2764923	4	1	3	ZellerG_2014	France	saliva
SRS475966	6	3	3	IlanaB_2019	Fiji	saliva
RDPYD18300400	7	3	4	4D_SZ	China	saliva
RSZYD18078407	12	1	11	4D_SZ	China	saliva
RSZYD18078194	13	2	11	4D_SZ	China	saliva
RDPYD18088875	32	1	31	4D_SZ	China	tongue
RDPYD18300121	11	1	10	4D_SZ	China	saliva
RSZYD18187907	26	6	20	4D_SZ	China	saliva
RDPYD18189918	20	4	16	4D_SZ	China	saliva
RDPYD18300364	34	6	28	4D_SZ	China	saliva
RDPYD18088999	23	2	21	4D_SZ	China	tongue
YS000755	11	2	9	Yunnan	China	saliva
RSZYD18078138	17	2	15	4D_SZ	China	saliva
RSZYD18078762	8	2	6	4D_SZ	China	saliva
RDPYD18300113	15	1	14	4D_SZ	China	saliva
RDPYD18088951	33	4	29	4D_SZ	China	saliva
SRR6747999	2	0	2	GoltsmanDSA_2018	USA	saliva
RDPYD18089266	23	4	19	4D_SZ	China	tongue
RDPYD18300349	7	0	7	4D_SZ	China	saliva
RSZYD18078738	21	3	18	4D_SZ	China	saliva
RSZYD18187972	13	1	12	4D_SZ	China	saliva
RSZYD18187079	3	0	3	4D_SZ	China	saliva
RSZYD18187858	12	1	11	4D_SZ	China	saliva
RSZYD18187838	12	1	11	4D_SZ	China	saliva
RSZYD18187986	11	0	11	4D_SZ	China	saliva
RDPYD18089252	33	3	30	4D_SZ	China	tongue
YS000214	17	2	15	Yunnan	China	saliva
RSZYD18078555	25	3	22	4D_SZ	China	saliva
YS000519	3	1	2	Yunnan	China	saliva
SRR6748083	3	0	3	GoltsmanDSA_2018	USA	saliva
YS000027	8	1	7	Yunnan	China	saliva
RDPYD18088953	15	2	13	4D_SZ	China	saliva
SRS476122	4	1	3	IlanaB_2019	Fiji	saliva
RSZYD18187841	25	2	23	4D_SZ	China	saliva
RDPYD18300002	9	0	9	4D_SZ	China	saliva
YS000360	9	2	7	Yunnan	China	saliva
RDPYD18189972	8	0	8	4D_SZ	China	saliva
RSZYD18187991	18	2	16	4D_SZ	China	saliva
YS000607	8	0	8	Yunnan	China	saliva
RSZYD18078076	21	2	19	4D_SZ	China	saliva
YS000149	12	3	9	Yunnan	China	saliva
RDPYD18093618	39	15	24	4D_SZ	China	tongue
RSZYD18187442	21	1	20	4D_SZ	China	saliva
RSZYD18078191	7	1	6	4D_SZ	China	saliva
RDPYD18300380	16	1	15	4D_SZ	China	saliva
RSZYD18187064	25	3	22	4D_SZ	China	saliva
RDPYD18300035	17	3	14	4D_SZ	China	saliva
RSZYD18187205	11	1	10	4D_SZ	China	saliva
RDPYD18088852	12	0	12	4D_SZ	China	saliva
RSZYD18078614	9	1	8	4D_SZ	China	saliva
YS000065	17	3	14	Yunnan	China	saliva
RSZYD18187658	9	2	7	4D_SZ	China	saliva
RSZYD18078573	1	0	1	4D_SZ	China	saliva
YS001060	6	1	5	Yunnan	China	saliva
ERR589655	38	9	29	ZhangX_2015	China	dental
YS000633	3	0	3	Yunnan	China	saliva
ERR589427	10	3	7	ZhangX_2015	China	saliva
YS000987	2	1	1	Yunnan	China	saliva
SRS475699	1	0	1	IlanaB_2019	Fiji	saliva
RSZYD18187677	10	2	8	4D_SZ	China	saliva
YS000926	12	2	10	Yunnan	China	saliva
RDPYD18300095	2	0	2	4D_SZ	China	saliva
RSZYD18078598	22	5	17	4D_SZ	China	saliva
RDPYD18089003	17	3	14	4D_SZ	China	tongue
RDPYD18088832	9	0	9	4D_SZ	China	saliva
RDPYD18300063	14	3	11	4D_SZ	China	saliva
YS000905	11	3	8	Yunnan	China	saliva
YS000014	6	0	6	Yunnan	China	saliva
RDPYD18189938	6	0	6	4D_SZ	China	saliva
RSZYD18187968	10	2	8	4D_SZ	China	saliva
RDPYD18089329	30	5	25	4D_SZ	China	tongue
RDPYD18088912	19	2	17	4D_SZ	China	tongue
RSZYD18187296	12	2	10	4D_SZ	China	saliva
RSZYD18187721	7	1	6	4D_SZ	China	saliva
RSZYD18187970	20	4	16	4D_SZ	China	saliva
SRR6748106	6	1	5	GoltsmanDSA_2018	USA	saliva
RDPYD18300337	21	1	20	4D_SZ	China	saliva
RSZYD18187456	19	1	18	4D_SZ	China	saliva
RSZYD18187790	23	3	20	4D_SZ	China	saliva
YS000759	17	3	14	Yunnan	China	saliva
RDPYD18189925	23	3	20	4D_SZ	China	saliva
YS000476	13	2	11	Yunnan	China	saliva
RDPYD18189886	13	0	13	4D_SZ	China	saliva
RSZYD18078395	6	0	6	4D_SZ	China	saliva
YS000427	10	2	8	Yunnan	China	saliva
RDPYD18089044	28	2	26	4D_SZ	China	tongue
ERR589356	45	14	31	ZhangX_2015	China	dental
RSZYD18088542	21	1	20	4D_SZ	China	tongue
RSZYD18187353	18	2	16	4D_SZ	China	saliva
RSZYD18078203	9	0	9	4D_SZ	China	saliva
RSZYD18078187	26	2	24	4D_SZ	China	saliva
RSZYD18187967	20	6	14	4D_SZ	China	saliva
ERR589500	26	3	23	ZhangX_2015	China	dental
RDPYD18089014	36	9	27	4D_SZ	China	tongue
RSZYD18078479	5	0	5	4D_SZ	China	saliva
RDPYD18089263	23	1	22	4D_SZ	China	tongue
RSZYD18187663	32	2	30	4D_SZ	China	saliva
RSZYD18078072	32	7	25	4D_SZ	China	saliva
YS000914	14	1	13	Yunnan	China	saliva
YS000522	19	1	18	Yunnan	China	saliva
RDPYD18189905	15	4	11	4D_SZ	China	saliva
ERR589378	26	4	22	ZhangX_2015	China	dental
RDPYD18079669	19	2	17	4D_SZ	China	tongue
RSZYD18187060	11	2	9	4D_SZ	China	saliva
RDPYD18093591	5	0	5	4D_SZ	China	saliva
YS000543	6	2	4	Yunnan	China	saliva
RSZYD18078281	16	2	14	4D_SZ	China	saliva
ERR589630	16	1	15	ZhangX_2015	China	dental
RDPYD18300293	24	2	22	4D_SZ	China	saliva
YS000556	8	2	6	Yunnan	China	saliva
YS000151	18	4	14	Yunnan	China	saliva
RSZYD18187660	5	1	4	4D_SZ	China	saliva
RSZYD18078124	10	2	8	4D_SZ	China	saliva
RDPYD18189892	36	4	32	4D_SZ	China	saliva
RSZYD18078619	3	1	2	4D_SZ	China	saliva
RSZYD18078642	14	3	11	4D_SZ	China	saliva
ERR2764977	4	0	4	ZellerG_2014	France	saliva
RSZYD18078627	21	5	16	4D_SZ	China	saliva
RSZYD18078170	6	3	3	4D_SZ	China	saliva
RSZYD18187140	13	2	11	4D_SZ	China	saliva
RDPYD18093606	2	0	2	4D_SZ	China	saliva
ERR589644	41	8	33	ZhangX_2015	China	dental
RDPYD18300018	4	0	4	4D_SZ	China	saliva
RDPYD18089362	28	3	25	4D_SZ	China	tongue
RSZYD18078329	11	0	11	4D_SZ	China	saliva
RSZYD18078201	23	3	20	4D_SZ	China	saliva
RSZYD18187589	6	0	6	4D_SZ	China	saliva
RSZYD18187517	12	0	12	4D_SZ	China	saliva
RSZYD18187603	5	2	3	4D_SZ	China	saliva
SRR8114075	5	1	4	Heintz_2016	Luxembourg	saliva
RSZYD18187969	17	3	14	4D_SZ	China	saliva
SRR6748108	6	0	6	GoltsmanDSA_2018	USA	saliva
RSZYD18187951	18	1	17	4D_SZ	China	saliva
RSZYD18187788	25	3	22	4D_SZ	China	saliva
YS000734	5	2	3	Yunnan	China	saliva
ERR589365	36	12	24	ZhangX_2015	China	dental
RDPYD18088836	19	2	17	4D_SZ	China	saliva
RDPYD18089274	21	2	19	4D_SZ	China	tongue
RDPYD18190860	44	9	35	4D_SZ	China	tongue
YS001095	6	1	5	Yunnan	China	saliva
ERR589658	22	1	21	ZhangX_2015	China	dental
YS000165	15	2	13	Yunnan	China	saliva
RDPYD18300100	10	0	10	4D_SZ	China	saliva
RSZYD18187387	1	0	1	4D_SZ	China	saliva
YS000424	3	1	2	Yunnan	China	saliva
ERR2764906	3	1	2	ZellerG_2014	France	saliva
RDPYD18088814	10	1	9	4D_SZ	China	saliva
RSZYD18187565	10	1	9	4D_SZ	China	saliva
RSZYD18187331	16	1	15	4D_SZ	China	saliva
RSZYD18187466	16	1	15	4D_SZ	China	saliva
RSZYD18187519	26	2	24	4D_SZ	China	saliva
RSZYD18187924	24	3	21	4D_SZ	China	saliva
RDPYD18189989	1	0	1	4D_SZ	China	saliva
YS000227	17	4	13	Yunnan	China	saliva
RDPYD18089335	27	4	23	4D_SZ	China	tongue
RSZYD18187688	2	0	2	4D_SZ	China	saliva
RDPYD18075169	20	1	19	4D_SZ	China	saliva
SRR6748160	5	1	4	GoltsmanDSA_2018	USA	saliva
RSZYD18078454	20	2	18	4D_SZ	China	saliva
RDPYD18190851	36	4	32	4D_SZ	China	tongue
RSZYD18078107	19	2	17	4D_SZ	China	saliva
RSZYD18187911	16	3	13	4D_SZ	China	saliva
RSZYD18187500	33	3	30	4D_SZ	China	saliva
RSZYD18187045	31	6	25	4D_SZ	China	saliva
RSZYD18078799	19	2	17	4D_SZ	China	saliva
RSZYD18078109	30	3	27	4D_SZ	China	saliva
RDPYD18089293	20	1	19	4D_SZ	China	tongue
RSZYD18187632	9	1	8	4D_SZ	China	saliva
ERR2765003	8	1	7	ZellerG_2014	France	saliva
YS000408	11	1	10	Yunnan	China	saliva
RSZYD18187337	31	4	27	4D_SZ	China	saliva
YS000980	1	0	1	Yunnan	China	saliva
RDPYD18088881	20	3	17	4D_SZ	China	tongue
RSZYD18187352	4	0	4	4D_SZ	China	saliva
RDPYD18088986	22	0	22	4D_SZ	China	saliva
ERR589499	22	5	17	ZhangX_2015	China	dental
SRR8114022	4	2	2	Heintz_2016	Luxembourg	saliva
RSZYD18078307	19	2	17	4D_SZ	China	saliva
ERR2764794	7	2	5	ZellerG_2014	Germany	saliva
RDPYD18300336	18	0	18	4D_SZ	China	saliva
RSZYD18187414	4	0	4	4D_SZ	China	saliva
YS000345	2	0	2	Yunnan	China	saliva
RSZYD18078451	13	2	11	4D_SZ	China	saliva
RDPYD18300397	6	1	5	4D_SZ	China	saliva
RDPYD18089229	20	2	18	4D_SZ	China	tongue
RDPYD18088804	8	3	5	4D_SZ	China	saliva
YS000667	14	4	10	Yunnan	China	saliva
ERR589722	24	1	23	ZhangX_2015	China	saliva
RDPYD18189973	15	2	13	4D_SZ	China	saliva
RDPYD18300137	7	0	7	4D_SZ	China	saliva
RDPYD18300074	14	2	12	4D_SZ	China	saliva
RDPYD18300060	17	2	15	4D_SZ	China	saliva
ERR2764814	8	1	7	ZellerG_2014	Germany	saliva
RDPYD18088940	35	6	29	4D_SZ	China	tongue
ERR589425	15	3	12	ZhangX_2015	China	saliva
RDPYD18300071	7	1	6	4D_SZ	China	saliva
YS000915	15	3	12	Yunnan	China	saliva
RDPYD18093594	8	0	8	4D_SZ	China	saliva
ERR589389	10	2	8	ZhangX_2015	China	saliva
YS000903	7	1	6	Yunnan	China	saliva
YS000341	3	0	3	Yunnan	China	saliva
SRR8114069	1	0	1	Heintz_2016	Luxembourg	saliva
RSZYD18078142	9	2	7	4D_SZ	China	saliva
RDPYD18089013	26	1	25	4D_SZ	China	tongue
RSZYD18187065	22	4	18	4D_SZ	China	saliva
RSZYD18187451	31	5	26	4D_SZ	China	saliva
RSZYD18078271	41	4	37	4D_SZ	China	saliva
RSZYD18187785	16	2	14	4D_SZ	China	saliva
RDPYD18088915	15	2	13	4D_SZ	China	tongue
RSZYD18187933	22	2	20	4D_SZ	China	saliva
RDPYD18189967	4	1	3	4D_SZ	China	saliva
RSZYD18078179	4	0	4	4D_SZ	China	saliva
YS000585	1	0	1	Yunnan	China	saliva
RSZYD18187956	16	3	13	4D_SZ	China	saliva
RDPYD18300093	19	1	18	4D_SZ	China	saliva
RDPYD18088924	28	2	26	4D_SZ	China	tongue
RSZYD18078273	10	0	10	4D_SZ	China	saliva
RSZYD18187164	5	1	4	4D_SZ	China	saliva
YS000535	17	4	13	Yunnan	China	saliva
SRR6748201	5	0	5	GoltsmanDSA_2018	USA	saliva
RSZYD18187667	8	0	8	4D_SZ	China	saliva
RDPYD18088885	25	2	23	4D_SZ	China	tongue
RSZYD18078571	22	1	21	4D_SZ	China	saliva
RDPYD18300343	7	1	6	4D_SZ	China	saliva
SRR6748036	6	1	5	GoltsmanDSA_2018	USA	saliva
RSZYD18187901	15	0	15	4D_SZ	China	saliva
RSZYD18187922	15	1	14	4D_SZ	China	saliva
RSZYD18187222	4	0	4	4D_SZ	China	saliva
RDPYD18089322	34	5	29	4D_SZ	China	tongue
YS000456	21	2	19	Yunnan	China	saliva
RDPYD18300162	26	3	23	4D_SZ	China	saliva
RSZYD18078784	25	4	21	4D_SZ	China	saliva
RSZYD18187376	7	0	7	4D_SZ	China	saliva
ERR2764833	1	0	1	ZellerG_2014	Germany	saliva
RDPYD18190856	22	3	19	4D_SZ	China	tongue
RDPYD18088893	37	7	30	4D_SZ	China	tongue
YS000178	8	3	5	Yunnan	China	saliva
YS000013	12	3	9	Yunnan	China	saliva
ERR2764898	4	1	3	ZellerG_2014	France	saliva
SRR8114017	9	1	8	Heintz_2016	Luxembourg	saliva
RSZYD18187799	17	4	13	4D_SZ	China	saliva
RDPYD18088854	6	0	6	4D_SZ	China	saliva
RSZYD18187088	23	3	20	4D_SZ	China	saliva
RDPYD18189934	8	3	5	4D_SZ	China	saliva
RSZYD18187272	28	2	26	4D_SZ	China	saliva
RDPYD18300260	7	1	6	4D_SZ	China	saliva
RSZYD18187365	15	0	15	4D_SZ	China	saliva
RDPYD18075162	6	0	6	4D_SZ	China	saliva
RSZYD18078745	31	2	29	4D_SZ	China	saliva
RSZYD18187075	9	2	7	4D_SZ	China	saliva
RSZYD18078540	3	0	3	4D_SZ	China	saliva
RDPYD18088916	33	2	31	4D_SZ	China	tongue
RSZYD18187284	9	0	9	4D_SZ	China	saliva
ERR589651	16	3	13	ZhangX_2015	China	dental
RSZYD18187351	13	3	10	4D_SZ	China	saliva
ERR589369	27	6	21	ZhangX_2015	China	dental
RSZYD18078360	20	3	17	4D_SZ	China	saliva
YS000422	5	0	5	Yunnan	China	saliva
SRR6748202	3	0	3	GoltsmanDSA_2018	USA	saliva
ERR589381	32	8	24	ZhangX_2015	China	dental
YS000349	10	2	8	Yunnan	China	saliva
RSZYD18187274	10	0	10	4D_SZ	China	saliva
RDPYD18189834	1	1	0	4D_SZ	China	saliva
RDPYD18300094	7	1	6	4D_SZ	China	saliva
RSZYD18187888	10	1	9	4D_SZ	China	saliva
RDPYD18088878	28	3	25	4D_SZ	China	tongue
ERR2764944	5	2	3	ZellerG_2014	France	saliva
RDPYD18300182	11	0	11	4D_SZ	China	saliva
RSZYD18187252	16	3	13	4D_SZ	China	saliva
YS000687	7	1	6	Yunnan	China	saliva
SRS475599	7	2	5	IlanaB_2019	Fiji	saliva
RSZYD18187328	2	0	2	4D_SZ	China	saliva
YS000209	18	3	15	Yunnan	China	saliva
SRS475669	2	0	2	IlanaB_2019	Fiji	saliva
RDPYD18093617	24	2	22	4D_SZ	China	tongue
RSZYD18187588	3	0	3	4D_SZ	China	saliva
RDPYD18300167	8	1	7	4D_SZ	China	saliva
YS000323	6	1	5	Yunnan	China	saliva
RSZYD18187975	14	1	13	4D_SZ	China	saliva
RDPYD18089336	36	4	32	4D_SZ	China	tongue
RSZYD18187106	11	3	8	4D_SZ	China	saliva
RSZYD18078541	9	0	9	4D_SZ	China	saliva
RSZYD18078231	10	2	8	4D_SZ	China	saliva
RSZYD18187494	5	1	4	4D_SZ	China	saliva
RSZYD18187962	31	7	24	4D_SZ	China	saliva
RSZYD18078277	12	0	12	4D_SZ	China	saliva
RDPYD18189996	11	5	6	4D_SZ	China	saliva
RDPYD18088783	4	1	3	4D_SZ	China	saliva
ERR2764815	7	1	6	ZellerG_2014	Germany	saliva
YS000383	12	1	11	Yunnan	China	saliva
RSZYD18078309	28	3	25	4D_SZ	China	saliva
RDPYD18300398	9	0	9	4D_SZ	China	saliva
RSZYD18187287	24	2	22	4D_SZ	China	saliva
RDPYD18300156	7	0	7	4D_SZ	China	saliva
RDPYD18300291	20	2	18	4D_SZ	China	saliva
RDPYD18300190	18	4	14	4D_SZ	China	saliva
RSZYD18187386	7	0	7	4D_SZ	China	saliva
YS000334	3	0	3	Yunnan	China	saliva
ERR589417	14	4	10	ZhangX_2015	China	saliva
RSZYD18078140	31	4	27	4D_SZ	China	saliva
SRR8114050	3	1	2	Heintz_2016	Luxembourg	saliva
RSZYD18078098	14	4	10	4D_SZ	China	saliva
YS000277	1	0	1	Yunnan	China	saliva
RDPYD18089254	23	3	20	4D_SZ	China	tongue
RSZYD18187436	5	0	5	4D_SZ	China	saliva
